sensor_id,valor,timestamp
104,300,2024-04-09 07:10:00-0306
105,300,2024-04-09 07:10:00-0306
19,135.52,2024-04-09 07:15:00-0306
20,500,2024-04-09 07:15:00-0306
23,500,2024-04-09 07:15:00-0306
34,500,2024-04-09 07:15:00-0306
71,500,2024-04-09 07:15:00-0306
77,300,2024-04-09 07:15:00-0306
78,300,2024-04-09 07:15:00-0306
79,33.41,2024-04-09 07:15:00-0306
80,300,2024-04-09 07:15:00-0306
81,20.99,2024-04-09 07:15:00-0306
104,300,2024-04-09 07:15:00-0306
105,300,2024-04-09 07:15:00-0306
19,172.89,2024-04-09 07:20:00-0306
20,500,2024-04-09 07:20:00-0306
23,500,2024-04-09 07:20:00-0306
34,500,2024-04-09 07:20:00-0306
71,500,2024-04-09 07:20:00-0306
77,300,2024-04-09 07:20:00-0306
78,300,2024-04-09 07:20:00-0306
79,8.93,2024-04-09 07:20:00-0306
80,300,2024-04-09 07:20:00-0306
81,45.85,2024-04-09 07:20:00-0306
104,300,2024-04-09 07:20:00-0306
105,300,2024-04-09 07:20:00-0306
19,148.55,2024-04-09 07:25:00-0306
20,500,2024-04-09 07:25:00-0306
23,500,2024-04-09 07:25:00-0306
34,500,2024-04-09 07:25:00-0306
71,500,2024-04-09 07:25:00-0306
77,300,2024-04-09 07:25:00-0306
78,300,2024-04-09 07:25:00-0306
79,45.8,2024-04-09 07:25:00-0306
80,300,2024-04-09 07:25:00-0306
81,14.94,2024-04-09 07:25:00-0306
104,300,2024-04-09 07:25:00-0306
105,300,2024-04-09 07:25:00-0306
19,187.02,2024-04-09 07:30:00-0306
20,500,2024-04-09 07:30:00-0306
23,500,2024-04-09 07:30:00-0306
34,500,2024-04-09 07:30:00-0306
71,500,2024-04-09 07:30:00-0306
77,300,2024-04-09 07:30:00-0306
78,300,2024-04-09 07:30:00-0306
79,27.91,2024-04-09 07:30:00-0306
80,300,2024-04-09 07:30:00-0306
81,29.25,2024-04-09 07:30:00-0306
104,300,2024-04-09 07:30:00-0306
105,300,2024-04-09 07:30:00-0306
19,151.82,2024-04-09 07:35:00-0306
20,500,2024-04-09 07:35:00-0306
23,500,2024-04-09 07:35:00-0306
34,500,2024-04-09 07:35:00-0306
71,500,2024-04-09 07:35:00-0306
77,300,2024-04-09 07:35:00-0306
78,300,2024-04-09 07:35:00-0306
79,22.52,2024-04-09 07:35:00-0306
80,300,2024-04-09 07:35:00-0306
81,34.53,2024-04-09 07:35:00-0306
104,300,2024-04-09 07:35:00-0306
105,300,2024-04-09 07:35:00-0306
19,132.52,2024-04-09 07:40:00-0306
20,500,2024-04-09 07:40:00-0306
23,500,2024-04-09 07:40:00-0306
34,500,2024-04-09 07:40:00-0306
71,500,2024-04-09 07:40:00-0306
77,300,2024-04-09 07:40:00-0306
78,300,2024-04-09 07:40:00-0306
79,46.56,2024-04-09 07:40:00-0306
80,300,2024-04-09 07:40:00-0306
81,38.02,2024-04-09 07:40:00-0306
104,300,2024-04-09 07:40:00-0306
105,300,2024-04-09 07:40:00-0306
19,138.19,2024-04-09 07:45:00-0306
20,500,2024-04-09 07:45:00-0306
23,500,2024-04-09 07:45:00-0306
34,500,2024-04-09 07:45:00-0306
71,500,2024-04-09 07:45:00-0306
77,300,2024-04-09 07:45:00-0306
78,300,2024-04-09 07:45:00-0306
79,4.32,2024-04-09 07:45:00-0306
80,300,2024-04-09 07:45:00-0306
81,0.26,2024-04-09 07:45:00-0306
104,300,2024-04-09 07:45:00-0306
105,300,2024-04-09 07:45:00-0306
19,158.59,2024-04-09 07:50:00-0306
20,500,2024-04-09 07:50:00-0306
23,500,2024-04-09 07:50:00-0306
34,500,2024-04-09 07:50:00-0306
71,500,2024-04-09 07:50:00-0306
77,300,2024-04-09 07:50:00-0306
78,300,2024-04-09 07:50:00-0306
79,28.62,2024-04-09 07:50:00-0306
80,300,2024-04-09 07:50:00-0306
81,23.49,2024-04-09 07:50:00-0306
104,300,2024-04-09 07:50:00-0306
105,300,2024-04-09 07:50:00-0306
19,109.98,2024-04-09 07:55:00-0306
20,500,2024-04-09 07:55:00-0306
23,500,2024-04-09 07:55:00-0306
34,500,2024-04-09 07:55:00-0306
71,500,2024-04-09 07:55:00-0306
77,300,2024-04-09 07:55:00-0306
78,300,2024-04-09 07:55:00-0306
79,6.79,2024-04-09 07:55:00-0306
80,300,2024-04-09 07:55:00-0306
81,13.16,2024-04-09 07:55:00-0306
104,300,2024-04-09 07:55:00-0306
105,300,2024-04-09 07:55:00-0306
19,142.44,2024-04-09 08:00:00-0306
20,500,2024-04-09 08:00:00-0306
23,500,2024-04-09 08:00:00-0306
34,500,2024-04-09 08:00:00-0306
71,500,2024-04-09 08:00:00-0306
77,300,2024-04-09 08:00:00-0306
78,300,2024-04-09 08:00:00-0306
79,300,2024-04-09 08:00:00-0306
80,300,2024-04-09 08:00:00-0306
81,8.76,2024-04-09 08:00:00-0306
104,300,2024-04-09 08:00:00-0306
105,300,2024-04-09 08:00:00-0306
19,150.08,2024-04-09 08:05:00-0306
20,500,2024-04-09 08:05:00-0306
23,500,2024-04-09 08:05:00-0306
34,500,2024-04-09 08:05:00-0306
71,500,2024-04-09 08:05:00-0306
77,300,2024-04-09 08:05:00-0306
78,300,2024-04-09 08:05:00-0306
79,39.59,2024-04-09 08:05:00-0306
80,300,2024-04-09 08:05:00-0306
81,18.19,2024-04-09 08:05:00-0306
104,300,2024-04-09 08:05:00-0306
105,300,2024-04-09 08:05:00-0306
19,157.49,2024-04-09 08:10:00-0306
20,500,2024-04-09 08:10:00-0306
23,500,2024-04-09 08:10:00-0306
34,500,2024-04-09 08:10:00-0306
71,500,2024-04-09 08:10:00-0306
77,300,2024-04-09 08:10:00-0306
78,300,2024-04-09 08:10:00-0306
79,3.07,2024-04-09 08:10:00-0306
80,300,2024-04-09 08:10:00-0306
81,13.45,2024-04-09 08:10:00-0306
104,300,2024-04-09 08:10:00-0306
105,300,2024-04-09 08:10:00-0306
19,141.21,2024-04-09 08:15:00-0306
20,500,2024-04-09 08:15:00-0306
23,500,2024-04-09 08:15:00-0306
34,500,2024-04-09 08:15:00-0306
71,500,2024-04-09 08:15:00-0306
77,300,2024-04-09 08:15:00-0306
78,300,2024-04-09 08:15:00-0306
79,46.12,2024-04-09 08:15:00-0306
80,300,2024-04-09 08:15:00-0306
81,10.92,2024-04-09 08:15:00-0306
104,300,2024-04-09 08:15:00-0306
105,300,2024-04-09 08:15:00-0306
19,198.79,2024-04-09 08:20:00-0306
20,500,2024-04-09 08:20:00-0306
23,500,2024-04-09 08:20:00-0306
34,500,2024-04-09 08:20:00-0306
71,500,2024-04-09 08:20:00-0306
77,300,2024-04-09 08:20:00-0306
78,300,2024-04-09 08:20:00-0306
79,37.42,2024-04-09 08:20:00-0306
80,300,2024-04-09 08:20:00-0306
81,26.69,2024-04-09 08:20:00-0306
104,300,2024-04-09 08:20:00-0306
105,300,2024-04-09 08:20:00-0306
19,119.47,2024-04-09 08:25:00-0306
20,500,2024-04-09 08:25:00-0306
23,500,2024-04-09 08:25:00-0306
34,500,2024-04-09 08:25:00-0306
71,500,2024-04-09 08:25:00-0306
77,300,2024-04-09 08:25:00-0306
78,300,2024-04-09 08:25:00-0306
79,13.51,2024-04-09 08:25:00-0306
80,300,2024-04-09 08:25:00-0306
81,27.18,2024-04-09 08:25:00-0306
104,300,2024-04-09 08:25:00-0306
105,300,2024-04-09 08:25:00-0306
19,188.58,2024-04-09 08:30:00-0306
20,500,2024-04-09 08:30:00-0306
23,500,2024-04-09 08:30:00-0306
34,500,2024-04-09 08:30:00-0306
71,500,2024-04-09 08:30:00-0306
77,300,2024-04-09 08:30:00-0306
78,300,2024-04-09 08:30:00-0306
79,7.77,2024-04-09 08:30:00-0306
80,300,2024-04-09 08:30:00-0306
81,25.08,2024-04-09 08:30:00-0306
104,300,2024-04-09 08:30:00-0306
105,300,2024-04-09 08:30:00-0306
19,154.32,2024-04-09 08:35:00-0306
20,500,2024-04-09 08:35:00-0306
23,500,2024-04-09 08:35:00-0306
34,500,2024-04-09 08:35:00-0306
71,500,2024-04-09 08:35:00-0306
77,300,2024-04-09 08:35:00-0306
78,300,2024-04-09 08:35:00-0306
79,300,2024-04-09 08:35:00-0306
80,300,2024-04-09 08:35:00-0306
81,20.43,2024-04-09 08:35:00-0306
104,300,2024-04-09 08:35:00-0306
105,300,2024-04-09 08:35:00-0306
19,122.12,2024-04-09 08:40:00-0306
20,500,2024-04-09 08:40:00-0306
23,500,2024-04-09 08:40:00-0306
34,500,2024-04-09 08:40:00-0306
71,500,2024-04-09 08:40:00-0306
77,300,2024-04-09 08:40:00-0306
78,300,2024-04-09 08:40:00-0306
79,300,2024-04-09 08:40:00-0306
80,300,2024-04-09 08:40:00-0306
81,26.15,2024-04-09 08:40:00-0306
104,300,2024-04-09 08:40:00-0306
105,300,2024-04-09 08:40:00-0306
19,116.54,2024-04-09 08:45:00-0306
20,500,2024-04-09 08:45:00-0306
23,500,2024-04-09 08:45:00-0306
34,500,2024-04-09 08:45:00-0306
71,500,2024-04-09 08:45:00-0306
77,300,2024-04-09 08:45:00-0306
78,300,2024-04-09 08:45:00-0306
79,48.08,2024-04-09 08:45:00-0306
80,300,2024-04-09 08:45:00-0306
81,30.17,2024-04-09 08:45:00-0306
104,300,2024-04-09 08:45:00-0306
105,300,2024-04-09 08:45:00-0306
19,124.58,2024-04-09 08:50:00-0306
20,500,2024-04-09 08:50:00-0306
23,500,2024-04-09 08:50:00-0306
34,500,2024-04-09 08:50:00-0306
71,500,2024-04-09 08:50:00-0306
77,300,2024-04-09 08:50:00-0306
78,300,2024-04-09 08:50:00-0306
79,32.99,2024-04-09 08:50:00-0306
80,300,2024-04-09 08:50:00-0306
81,43.98,2024-04-09 08:50:00-0306
104,300,2024-04-09 08:50:00-0306
105,300,2024-04-09 08:50:00-0306
19,171.82,2024-04-09 08:55:00-0306
20,500,2024-04-09 08:55:00-0306
23,500,2024-04-09 08:55:00-0306
34,500,2024-04-09 08:55:00-0306
71,500,2024-04-09 08:55:00-0306
77,300,2024-04-09 08:55:00-0306
78,300,2024-04-09 08:55:00-0306
79,3.1,2024-04-09 08:55:00-0306
80,300,2024-04-09 08:55:00-0306
81,38.83,2024-04-09 08:55:00-0306
104,300,2024-04-09 08:55:00-0306
105,300,2024-04-09 08:55:00-0306
19,107.19,2024-04-09 09:00:00-0306
20,500,2024-04-09 09:00:00-0306
23,500,2024-04-09 09:00:00-0306
34,500,2024-04-09 09:00:00-0306
71,500,2024-04-09 09:00:00-0306
77,300,2024-04-09 09:00:00-0306
78,300,2024-04-09 09:00:00-0306
79,45.74,2024-04-09 09:00:00-0306
80,300,2024-04-09 09:00:00-0306
81,28.95,2024-04-09 09:00:00-0306
104,300,2024-04-09 09:00:00-0306
105,300,2024-04-09 09:00:00-0306
19,145.82,2024-04-09 09:05:00-0306
20,500,2024-04-09 09:05:00-0306
23,500,2024-04-09 09:05:00-0306
34,500,2024-04-09 09:05:00-0306
71,500,2024-04-09 09:05:00-0306
77,300,2024-04-09 09:05:00-0306
78,300,2024-04-09 09:05:00-0306
79,13.82,2024-04-09 09:05:00-0306
80,300,2024-04-09 09:05:00-0306
81,37.25,2024-04-09 09:05:00-0306
104,300,2024-04-09 09:05:00-0306
105,300,2024-04-09 09:05:00-0306
19,158.79,2024-04-09 09:10:00-0306
20,500,2024-04-09 09:10:00-0306
23,500,2024-04-09 09:10:00-0306
34,500,2024-04-09 09:10:00-0306
71,500,2024-04-09 09:10:00-0306
77,300,2024-04-09 09:10:00-0306
78,300,2024-04-09 09:10:00-0306
79,27.57,2024-04-09 09:10:00-0306
80,300,2024-04-09 09:10:00-0306
81,16.57,2024-04-09 09:10:00-0306
104,300,2024-04-09 09:10:00-0306
105,300,2024-04-09 09:10:00-0306
19,124.05,2024-04-09 09:15:00-0306
20,500,2024-04-09 09:15:00-0306
23,500,2024-04-09 09:15:00-0306
34,500,2024-04-09 09:15:00-0306
71,500,2024-04-09 09:15:00-0306
77,300,2024-04-09 09:15:00-0306
78,300,2024-04-09 09:15:00-0306
79,34.19,2024-04-09 09:15:00-0306
80,300,2024-04-09 09:15:00-0306
81,300,2024-04-09 09:15:00-0306
104,300,2024-04-09 09:15:00-0306
105,300,2024-04-09 09:15:00-0306
19,104.04,2024-04-09 09:20:00-0306
20,500,2024-04-09 09:20:00-0306
23,500,2024-04-09 09:20:00-0306
34,500,2024-04-09 09:20:00-0306
71,500,2024-04-09 09:20:00-0306
77,300,2024-04-09 09:20:00-0306
78,300,2024-04-09 09:20:00-0306
79,14.68,2024-04-09 09:20:00-0306
80,300,2024-04-09 09:20:00-0306
81,1.37,2024-04-09 09:20:00-0306
104,300,2024-04-09 09:20:00-0306
105,300,2024-04-09 09:20:00-0306
19,172.93,2024-04-09 09:25:00-0306
20,500,2024-04-09 09:25:00-0306
23,500,2024-04-09 09:25:00-0306
34,500,2024-04-09 09:25:00-0306
71,500,2024-04-09 09:25:00-0306
77,300,2024-04-09 09:25:00-0306
78,300,2024-04-09 09:25:00-0306
79,32.26,2024-04-09 09:25:00-0306
80,300,2024-04-09 09:25:00-0306
81,300,2024-04-09 09:25:00-0306
104,300,2024-04-09 09:25:00-0306
105,300,2024-04-09 09:25:00-0306
19,129.63,2024-04-09 09:30:00-0306
20,500,2024-04-09 09:30:00-0306
23,500,2024-04-09 09:30:00-0306
34,500,2024-04-09 09:30:00-0306
71,500,2024-04-09 09:30:00-0306
77,300,2024-04-09 09:30:00-0306
78,300,2024-04-09 09:30:00-0306
79,31.94,2024-04-09 09:30:00-0306
80,300,2024-04-09 09:30:00-0306
81,45.04,2024-04-09 09:30:00-0306
104,300,2024-04-09 09:30:00-0306
105,300,2024-04-09 09:30:00-0306
19,136.19,2024-04-09 09:35:00-0306
20,500,2024-04-09 09:35:00-0306
23,500,2024-04-09 09:35:00-0306
34,500,2024-04-09 09:35:00-0306
71,500,2024-04-09 09:35:00-0306
77,300,2024-04-09 09:35:00-0306
78,300,2024-04-09 09:35:00-0306
79,44.1,2024-04-09 09:35:00-0306
80,300,2024-04-09 09:35:00-0306
81,30.79,2024-04-09 09:35:00-0306
104,300,2024-04-09 09:35:00-0306
105,300,2024-04-09 09:35:00-0306
19,116.86,2024-04-09 09:40:00-0306
20,500,2024-04-09 09:40:00-0306
23,500,2024-04-09 09:40:00-0306
34,500,2024-04-09 09:40:00-0306
71,500,2024-04-09 09:40:00-0306
77,300,2024-04-09 09:40:00-0306
78,300,2024-04-09 09:40:00-0306
79,34.86,2024-04-09 09:40:00-0306
80,300,2024-04-09 09:40:00-0306
81,34.69,2024-04-09 09:40:00-0306
104,300,2024-04-09 09:40:00-0306
105,300,2024-04-09 09:40:00-0306
19,174.88,2024-04-09 09:45:00-0306
20,500,2024-04-09 09:45:00-0306
23,500,2024-04-09 09:45:00-0306
34,500,2024-04-09 09:45:00-0306
71,500,2024-04-09 09:45:00-0306
77,300,2024-04-09 09:45:00-0306
78,300,2024-04-09 09:45:00-0306
79,17.38,2024-04-09 09:45:00-0306
80,300,2024-04-09 09:45:00-0306
81,9.88,2024-04-09 09:45:00-0306
104,300,2024-04-09 09:45:00-0306
105,300,2024-04-09 09:45:00-0306
19,126.27,2024-04-09 09:50:00-0306
20,500,2024-04-09 09:50:00-0306
23,500,2024-04-09 09:50:00-0306
34,500,2024-04-09 09:50:00-0306
71,500,2024-04-09 09:50:00-0306
77,300,2024-04-09 09:50:00-0306
78,300,2024-04-09 09:50:00-0306
79,36.06,2024-04-09 09:50:00-0306
80,300,2024-04-09 09:50:00-0306
81,300,2024-04-09 09:50:00-0306
104,300,2024-04-09 09:50:00-0306
105,300,2024-04-09 09:50:00-0306
19,177.42,2024-04-09 09:55:00-0306
20,500,2024-04-09 09:55:00-0306
23,500,2024-04-09 09:55:00-0306
34,500,2024-04-09 09:55:00-0306
71,500,2024-04-09 09:55:00-0306
77,300,2024-04-09 09:55:00-0306
78,300,2024-04-09 09:55:00-0306
79,28.62,2024-04-09 09:55:00-0306
80,300,2024-04-09 09:55:00-0306
81,10.98,2024-04-09 09:55:00-0306
104,300,2024-04-09 09:55:00-0306
105,300,2024-04-09 09:55:00-0306
19,163.82,2024-04-09 10:00:00-0306
20,500,2024-04-09 10:00:00-0306
23,500,2024-04-09 10:00:00-0306
34,500,2024-04-09 10:00:00-0306
71,500,2024-04-09 10:00:00-0306
77,300,2024-04-09 10:00:00-0306
78,300,2024-04-09 10:00:00-0306
79,19.72,2024-04-09 10:00:00-0306
80,300,2024-04-09 10:00:00-0306
81,16.78,2024-04-09 10:00:00-0306
104,300,2024-04-09 10:00:00-0306
105,300,2024-04-09 10:00:00-0306
19,163.7,2024-04-09 10:05:00-0306
20,500,2024-04-09 10:05:00-0306
23,500,2024-04-09 10:05:00-0306
34,500,2024-04-09 10:05:00-0306
71,500,2024-04-09 10:05:00-0306
77,300,2024-04-09 10:05:00-0306
78,300,2024-04-09 10:05:00-0306
79,12.43,2024-04-09 10:05:00-0306
80,300,2024-04-09 10:05:00-0306
81,27.97,2024-04-09 10:05:00-0306
104,300,2024-04-09 10:05:00-0306
105,300,2024-04-09 10:05:00-0306
19,129.71,2024-04-09 10:10:00-0306
20,500,2024-04-09 10:10:00-0306
23,500,2024-04-09 10:10:00-0306
34,500,2024-04-09 10:10:00-0306
71,500,2024-04-09 10:10:00-0306
77,300,2024-04-09 10:10:00-0306
78,300,2024-04-09 10:10:00-0306
79,41.49,2024-04-09 10:10:00-0306
80,300,2024-04-09 10:10:00-0306
81,34.45,2024-04-09 10:10:00-0306
104,300,2024-04-09 10:10:00-0306
105,300,2024-04-09 10:10:00-0306
19,176.86,2024-04-09 10:15:00-0306
20,500,2024-04-09 10:15:00-0306
23,500,2024-04-09 10:15:00-0306
34,500,2024-04-09 10:15:00-0306
71,500,2024-04-09 10:15:00-0306
77,300,2024-04-09 10:15:00-0306
78,300,2024-04-09 10:15:00-0306
79,47.92,2024-04-09 10:15:00-0306
80,300,2024-04-09 10:15:00-0306
81,13.09,2024-04-09 10:15:00-0306
104,300,2024-04-09 10:15:00-0306
105,300,2024-04-09 10:15:00-0306
19,119.26,2024-04-09 10:20:00-0306
20,500,2024-04-09 10:20:00-0306
23,500,2024-04-09 10:20:00-0306
34,500,2024-04-09 10:20:00-0306
71,500,2024-04-09 10:20:00-0306
77,300,2024-04-09 10:20:00-0306
78,300,2024-04-09 10:20:00-0306
79,39.86,2024-04-09 10:20:00-0306
80,300,2024-04-09 10:20:00-0306
81,300,2024-04-09 10:20:00-0306
104,300,2024-04-09 10:20:00-0306
105,300,2024-04-09 10:20:00-0306
19,168.93,2024-04-09 10:25:00-0306
20,500,2024-04-09 10:25:00-0306
23,500,2024-04-09 10:25:00-0306
34,500,2024-04-09 10:25:00-0306
71,500,2024-04-09 10:25:00-0306
77,300,2024-04-09 10:25:00-0306
78,300,2024-04-09 10:25:00-0306
79,20.02,2024-04-09 10:25:00-0306
80,300,2024-04-09 10:25:00-0306
81,49.06,2024-04-09 10:25:00-0306
104,300,2024-04-09 10:25:00-0306
105,300,2024-04-09 10:25:00-0306
19,182.54,2024-04-09 10:30:00-0306
20,500,2024-04-09 10:30:00-0306
23,500,2024-04-09 10:30:00-0306
34,500,2024-04-09 10:30:00-0306
71,500,2024-04-09 10:30:00-0306
77,300,2024-04-09 10:30:00-0306
78,300,2024-04-09 10:30:00-0306
79,7.64,2024-04-09 10:30:00-0306
80,300,2024-04-09 10:30:00-0306
81,300,2024-04-09 10:30:00-0306
104,300,2024-04-09 10:30:00-0306
105,300,2024-04-09 10:30:00-0306
19,185.75,2024-04-09 10:35:00-0306
20,500,2024-04-09 10:35:00-0306
23,500,2024-04-09 10:35:00-0306
34,500,2024-04-09 10:35:00-0306
71,500,2024-04-09 10:35:00-0306
77,300,2024-04-09 10:35:00-0306
78,300,2024-04-09 10:35:00-0306
79,7.31,2024-04-09 10:35:00-0306
80,300,2024-04-09 10:35:00-0306
81,9.2,2024-04-09 10:35:00-0306
104,300,2024-04-09 10:35:00-0306
105,300,2024-04-09 10:35:00-0306
19,155.82,2024-04-09 10:40:00-0306
20,500,2024-04-09 10:40:00-0306
23,500,2024-04-09 10:40:00-0306
34,500,2024-04-09 10:40:00-0306
71,500,2024-04-09 10:40:00-0306
77,300,2024-04-09 10:40:00-0306
78,300,2024-04-09 10:40:00-0306
79,9.93,2024-04-09 10:40:00-0306
80,300,2024-04-09 10:40:00-0306
81,300,2024-04-09 10:40:00-0306
104,300,2024-04-09 10:40:00-0306
105,300,2024-04-09 10:40:00-0306
19,108.96,2024-04-09 10:45:00-0306
20,500,2024-04-09 10:45:00-0306
23,500,2024-04-09 10:45:00-0306
34,500,2024-04-09 10:45:00-0306
71,500,2024-04-09 10:45:00-0306
77,300,2024-04-09 10:45:00-0306
78,300,2024-04-09 10:45:00-0306
79,6.02,2024-04-09 10:45:00-0306
80,300,2024-04-09 10:45:00-0306
81,18.53,2024-04-09 10:45:00-0306
104,300,2024-04-09 10:45:00-0306
105,300,2024-04-09 10:45:00-0306
19,117.42,2024-04-09 10:50:00-0306
20,500,2024-04-09 10:50:00-0306
23,500,2024-04-09 10:50:00-0306
34,500,2024-04-09 10:50:00-0306
71,500,2024-04-09 10:50:00-0306
77,300,2024-04-09 10:50:00-0306
78,300,2024-04-09 10:50:00-0306
79,300,2024-04-09 10:50:00-0306
80,300,2024-04-09 10:50:00-0306
81,23.41,2024-04-09 10:50:00-0306
104,300,2024-04-09 10:50:00-0306
105,300,2024-04-09 10:50:00-0306
19,115.01,2024-04-09 10:55:00-0306
20,500,2024-04-09 10:55:00-0306
23,500,2024-04-09 10:55:00-0306
34,500,2024-04-09 10:55:00-0306
71,500,2024-04-09 10:55:00-0306
77,300,2024-04-09 10:55:00-0306
78,300,2024-04-09 10:55:00-0306
79,23.16,2024-04-09 10:55:00-0306
80,300,2024-04-09 10:55:00-0306
81,26.16,2024-04-09 10:55:00-0306
104,300,2024-04-09 10:55:00-0306
105,300,2024-04-09 10:55:00-0306
19,165.31,2024-04-09 11:00:00-0306
20,500,2024-04-09 11:00:00-0306
23,500,2024-04-09 11:00:00-0306
34,500,2024-04-09 11:00:00-0306
71,500,2024-04-09 11:00:00-0306
77,300,2024-04-09 11:00:00-0306
78,300,2024-04-09 11:00:00-0306
79,48.47,2024-04-09 11:00:00-0306
80,300,2024-04-09 11:00:00-0306
81,43.07,2024-04-09 11:00:00-0306
104,300,2024-04-09 11:00:00-0306
105,300,2024-04-09 11:00:00-0306
19,177.84,2024-04-09 11:05:00-0306
20,500,2024-04-09 11:05:00-0306
23,500,2024-04-09 11:05:00-0306
34,500,2024-04-09 11:05:00-0306
71,500,2024-04-09 11:05:00-0306
77,300,2024-04-09 11:05:00-0306
78,300,2024-04-09 11:05:00-0306
79,0.67,2024-04-09 11:05:00-0306
80,300,2024-04-09 11:05:00-0306
81,49.79,2024-04-09 11:05:00-0306
104,300,2024-04-09 11:05:00-0306
105,300,2024-04-09 11:05:00-0306
19,173.49,2024-04-09 11:10:00-0306
20,500,2024-04-09 11:10:00-0306
23,500,2024-04-09 11:10:00-0306
34,500,2024-04-09 11:10:00-0306
71,500,2024-04-09 11:10:00-0306
77,300,2024-04-09 11:10:00-0306
78,300,2024-04-09 11:10:00-0306
79,24.51,2024-04-09 11:10:00-0306
80,300,2024-04-09 11:10:00-0306
81,44.72,2024-04-09 11:10:00-0306
104,300,2024-04-09 11:10:00-0306
105,300,2024-04-09 11:10:00-0306
19,120.06,2024-04-09 11:15:00-0306
20,500,2024-04-09 11:15:00-0306
23,500,2024-04-09 11:15:00-0306
34,500,2024-04-09 11:15:00-0306
71,500,2024-04-09 11:15:00-0306
77,300,2024-04-09 11:15:00-0306
78,300,2024-04-09 11:15:00-0306
79,22.64,2024-04-09 11:15:00-0306
80,300,2024-04-09 11:15:00-0306
81,22.16,2024-04-09 11:15:00-0306
104,300,2024-04-09 11:15:00-0306
105,300,2024-04-09 11:15:00-0306
19,148.46,2024-04-09 11:20:00-0306
20,500,2024-04-09 11:20:00-0306
23,500,2024-04-09 11:20:00-0306
34,500,2024-04-09 11:20:00-0306
71,500,2024-04-09 11:20:00-0306
77,300,2024-04-09 11:20:00-0306
78,300,2024-04-09 11:20:00-0306
79,37.2,2024-04-09 11:20:00-0306
80,300,2024-04-09 11:20:00-0306
81,1.17,2024-04-09 11:20:00-0306
104,300,2024-04-09 11:20:00-0306
105,300,2024-04-09 11:20:00-0306
19,151.15,2024-04-09 11:25:00-0306
20,500,2024-04-09 11:25:00-0306
23,500,2024-04-09 11:25:00-0306
34,500,2024-04-09 11:25:00-0306
71,500,2024-04-09 11:25:00-0306
77,300,2024-04-09 11:25:00-0306
78,300,2024-04-09 11:25:00-0306
79,17.8,2024-04-09 11:25:00-0306
80,300,2024-04-09 11:25:00-0306
81,21.6,2024-04-09 11:25:00-0306
104,300,2024-04-09 11:25:00-0306
105,300,2024-04-09 11:25:00-0306
19,157.83,2024-04-09 11:30:00-0306
20,500,2024-04-09 11:30:00-0306
23,500,2024-04-09 11:30:00-0306
34,500,2024-04-09 11:30:00-0306
71,500,2024-04-09 11:30:00-0306
77,300,2024-04-09 11:30:00-0306
78,300,2024-04-09 11:30:00-0306
79,29.86,2024-04-09 11:30:00-0306
80,300,2024-04-09 11:30:00-0306
81,13.31,2024-04-09 11:30:00-0306
104,300,2024-04-09 11:30:00-0306
105,300,2024-04-09 11:30:00-0306
19,142.84,2024-04-09 11:35:00-0306
20,500,2024-04-09 11:35:00-0306
23,500,2024-04-09 11:35:00-0306
34,500,2024-04-09 11:35:00-0306
71,500,2024-04-09 11:35:00-0306
77,300,2024-04-09 11:35:00-0306
78,300,2024-04-09 11:35:00-0306
79,28.6,2024-04-09 11:35:00-0306
80,300,2024-04-09 11:35:00-0306
81,31.36,2024-04-09 11:35:00-0306
104,300,2024-04-09 11:35:00-0306
105,300,2024-04-09 11:35:00-0306
19,120.93,2024-04-09 11:40:00-0306
20,500,2024-04-09 11:40:00-0306
23,500,2024-04-09 11:40:00-0306
34,500,2024-04-09 11:40:00-0306
71,500,2024-04-09 11:40:00-0306
77,300,2024-04-09 11:40:00-0306
78,300,2024-04-09 11:40:00-0306
79,4.46,2024-04-09 11:40:00-0306
80,300,2024-04-09 11:40:00-0306
81,14.25,2024-04-09 11:40:00-0306
104,300,2024-04-09 11:40:00-0306
105,300,2024-04-09 11:40:00-0306
19,126.34,2024-04-09 11:45:00-0306
20,500,2024-04-09 11:45:00-0306
23,500,2024-04-09 11:45:00-0306
34,500,2024-04-09 11:45:00-0306
71,500,2024-04-09 11:45:00-0306
77,300,2024-04-09 11:45:00-0306
78,300,2024-04-09 11:45:00-0306
79,24.74,2024-04-09 11:45:00-0306
80,300,2024-04-09 11:45:00-0306
81,9.99,2024-04-09 11:45:00-0306
104,300,2024-04-09 11:45:00-0306
105,300,2024-04-09 11:45:00-0306
19,157.03,2024-04-09 11:50:00-0306
20,500,2024-04-09 11:50:00-0306
23,500,2024-04-09 11:50:00-0306
34,500,2024-04-09 11:50:00-0306
71,500,2024-04-09 11:50:00-0306
77,300,2024-04-09 11:50:00-0306
78,300,2024-04-09 11:50:00-0306
79,10.45,2024-04-09 11:50:00-0306
80,300,2024-04-09 11:50:00-0306
81,42.66,2024-04-09 11:50:00-0306
104,300,2024-04-09 11:50:00-0306
105,300,2024-04-09 11:50:00-0306
19,119.19,2024-04-09 11:55:00-0306
20,500,2024-04-09 11:55:00-0306
23,500,2024-04-09 11:55:00-0306
34,500,2024-04-09 11:55:00-0306
71,500,2024-04-09 11:55:00-0306
77,300,2024-04-09 11:55:00-0306
78,300,2024-04-09 11:55:00-0306
79,14.61,2024-04-09 11:55:00-0306
80,300,2024-04-09 11:55:00-0306
